title,mantra,number
Karika Upanishad,अव्यक्ता एव येऽन्तस्तु स्फुटा एव च ये बहिः ।कल्पिता एव ते सर्वे विशेषस्त्विन्द्रियान्तरे ।। 2.1.15 ।।,।। 2.1.15 ।।
Karika Upanishad,जीवं कल्पयते पूर्वं ततो भावान्पृथग्विधान् ।बाह्यानाध्यात्मिकांश्चैव यथाविद्यस्तथास्मृतिः ।। 2.1.16 ।।,।। 2.1.16 ।।
Karika Upanishad,अनिश्चिता यथा रज्जुरन्धकारे विकल्पिता ।सर्पधारादिभिर्भावैस्तद्वदात्मा विकल्पितः ।। 2.1.17 ।।,।। 2.1.17 ।।
Karika Upanishad,निश्चितायां यथा रज्ज्वां विकल्पो विनिवर्तते ।रज्जुरेवेति चाद्वैतं तद्वदात्मविनिश्चयः ।। 2.1.18 ।।,।। 2.1.18 ।।
Karika Upanishad,प्राणादिभिरनन्तैस्तु भावैरेतैर्विकल्पितः ।मायैषा तस्य देवस्य ययायं मोहितः स्वयम् ।। 2.1.19 ।।,।। 2.1.19 ।।
Karika Upanishad,प्राण इति प्राणविदो भूतानीति च तद्विदः ।गुणा इति गुणविदस्तत्त्वानीति च तद्विदः ।। 2.1.20 ।।,।। 2.1.20 ।।
Karika Upanishad,पादा इति पादविदो विषया इति तद्विदः ।लोका इति लोकविदो देवा इति च तद्विदः ।। 2.1.21 ।।,।। 2.1.21 ।।
Karika Upanishad,वेदा इति वेदविदो यज्ञा इति च तद्विदः ।भोक्तेति च भोक्तृविदो भोज्यमिति च तद्विदः ।। 2.1.22 ।।,।। 2.1.22 ।।
Karika Upanishad,सूक्ष्म इति सूक्ष्मविदः स्थूल इति च तद्विदः ।मूर्त इति मूर्तविदोऽमूर्त इति च तद्विदः ।। 2.1.23 ।।,।। 2.1.23 ।।
Karika Upanishad,काल इति कालविदो दिश इति च तद्विदः ।वादा इति वादविदो भुवनानीति तद्विदः ।। 2.1.24 ।।,।। 2.1.24 ।।
Karika Upanishad,मन इति मनोविदो बुद्धिरिति च तद्विदः ।चित्तमिति चित्तविदो धर्माधर्मौ च तद्विदः ।। 2.1.25 ।।,।। 2.1.25 ।।
Karika Upanishad,पञ्चविंशक इत्येके षड्विंश इति चापरे ।एकत्रिंशक इत्याहुरनन्त इति चापरे ।। 2.1.26 ।।,।। 2.1.26 ।।
Karika Upanishad,लोकाँल्लोकविदः प्राहुराश्रमा इति तद्विदः ।स्त्रीपुंनपुंसकं लैङ्गाः परापरमथापरे ।। 2.1.27 ।।,।। 2.1.27 ।।
Karika Upanishad,सृष्टिरिति सृष्टिविदो लय इति च तद्विदः ।स्थितिरिति स्थितिविदः सर्वे चेह तु सर्वदा ।। 2.1.28 ।।,।। 2.1.28 ।।
Karika Upanishad,यं भावं दर्शयेद्यस्य तं भावं स तु पश्यति ।तं चावति स भूत्वासौ तद्ग्रहः समुपैति तम् ।। 2.1.29 ।।,।। 2.1.29 ।।
Karika Upanishad,एतैरेषोऽपृथग्भावैः पृथगेवेति लक्षितः ।एवं यो वेद तत्त्वेन कल्पयेत्सोऽविशङ्कितः ।। 2.1.30 ।।,।। 2.1.30 ।।
Karika Upanishad,स्वप्नमाये यथा दृष्टे गन्धर्वनगरं यथा ।तथा विश्वमिदं दृष्टं वेदान्तेषु विचक्षणैः ।। 2.1.31 ।।,।। 2.1.31 ।।
Karika Upanishad,न निरोधो न चोत्पत्तिर्न बद्धो न च साधकः ।न मुमुक्षुर्न वै मुक्त इत्येषा परमार्थता ।। 2.1.32 ।।,।। 2.1.32 ।।
Karika Upanishad,भावैरसद्भिरेवायमद्वयेन च कल्पितः ।भावा अप्यद्वयेनैव तस्मादद्वयता शिवा ।। 2.1.33 ।।,।। 2.1.33 ।।
Karika Upanishad,नात्मभावेन नानेदं न स्वेनापि कथंचन ।न पृथङ् नापृथक्किंचिदिति तत्त्वविदो विदुः ।। 2.1.34 ।।,।। 2.1.34 ।।
Karika Upanishad,वीतरागभयक्रोधैर्मुनिभिर्वेदपारगैः ।निर्विकल्पो ह्ययं दृष्टः प्रपञ्चोपशमोऽद्वयः ।। 2.1.35 ।।,।। 2.1.35 ।।
Karika Upanishad,तस्मादेवं विदित्वैनमद्वैते योजयेत्स्मृतिम् ।अद्वैतं समनुप्राप्य जडवल्लोकमाचरेत् ।। 2.1.36 ।।,।। 2.1.36 ।।
Karika Upanishad,निःस्तुतिर्निर्नमस्कारो निःस्वधाकार एव च ।चलाचलनिकेतश्च यतिर्यादृच्छिको भवेत् ।। 2.1.37 ।।,।। 2.1.37 ।।
Karika Upanishad,तत्त्वमाध्यात्मिकं दृष्ट्वा तत्त्वं दृष्ट्वा तु बाह्यतः ।तत्त्वीभूतस्तदारामस्तत्त्वादप्रच्युतो भवेत् ।। 2.1.38 ।।,।। 2.1.38 ।।
Karika Upanishad,इति द्वितीयं वैतथ्यप्रकरणं संपूर्णम् ।।,
Karika Upanishad,उपासनाश्रितो धर्मो जाते ब्रह्मणि वर्तते ।प्रागुत्पत्तेरजं सर्वं तेनासौ कृपणः स्मृतः ।। 3.1.1 ।।,।। 3.1.1 ।।
Karika Upanishad,अतो वक्ष्याम्यकार्पण्यमजाति समतां गतम् ।यथा न जायते किंचिज्जायमानं समन्ततः ।। 3.1.2 ।।,।। 3.1.2 ।।
Karika Upanishad,आत्मा ह्याकाशवज्जीवैर्घटाकाशैरिवोदितः ।घटादिवच्च संघातैर्जातावेतन्निदर्शनम् ।। 3.1.3 ।।,।। 3.1.3 ।।
Karika Upanishad,घटादिषु प्रलीनेषु घटाकाशादयो यथा ।आकाशे संप्रलीयन्ते तद्वज्जीवा इहात्मनि ।। 3.1.4 ।।,।। 3.1.4 ।।
Karika Upanishad,यथैकस्मिन्घटाकाशे रजोधूमादिभिर्युते ।न सर्वे संप्रयुज्यन्ते तद्वज्जीवाः सुखादिभिः ।। 3.1.5 ।।,।। 3.1.5 ।।
Karika Upanishad,रूपकार्यसमाख्याश्च भिद्यन्ते तत्र तत्र वै ।आकाशस्य न भेदोऽस्ति तद्वज्जीवेषु निर्णयः ।। 3.1.6 ।।,।। 3.1.6 ।।
Karika Upanishad,नाकाशस्य घटाकाशो विकारावयवौ यथा ।नैवात्मनः सदा जीवो विकारावयवौ तथा ।। 3.1.7 ।।,।। 3.1.7 ।।
Karika Upanishad,यथा भवति बालानां गगनं मलिनं मलैः ।तथा भवत्यबुद्धानामात्मापि मलिनो मलैः ।। 3.1.8 ।।,।। 3.1.8 ।।
Karika Upanishad,मरणे संभवे चैव गत्यागमनयोरपि ।स्थितौ सर्वशरीरेषु चाकाशेनाविलक्षणः ।। 3.1.9 ।।,।। 3.1.9 ।।
Karika Upanishad,संघाताः स्वप्नवत्सर्व आत्ममायाविसर्जिताः ।आधिक्ये सर्वसाम्ये वा नोपपत्तिर्हि विद्यते ।। 3.1.10 ।।,।। 3.1.10 ।।
Karika Upanishad,रसादयो हि ये कोशा व्याख्यातास्तैत्तिरीयके ।तेषामात्मा परो जीवः खं यथा संप्रकाशितः ।। 3.1.11 ।।,।। 3.1.11 ।।
Karika Upanishad,द्वयोर्द्वयोर्मधुज्ञाने परं ब्रह्म प्रकाशितम् ।पृथिव्यामुदरे चैव यथाकाशः प्रकाशितः ।। 3.1.12 ।।,।। 3.1.12 ।।
Karika Upanishad,जीवात्मनोरनन्यत्वमभेदेन प्रशस्यते ।नानात्वं निन्द्यते यच्च तदेवं हि समुञ्जसम् ।। 3.1.13 ।।,।। 3.1.13 ।।
Karika Upanishad,जीवात्मनोः पृथक्त्वं यत्प्रागुत्पत्तेः प्रकीर्तितम् ।भविष्यद्वृत्त्या गौणं तन्मुख्यत्वं हि न युज्यते ।। 3.1.14 ।।,।। 3.1.14 ।।
Karika Upanishad,मृल्लोहविस्फुलिङ्गाद्यैः सृष्टिर्या चोदितान्यथा ।उपायः सोऽवताराय नास्ति भेदः कथंचन ।। 3.1.15 ।।,।। 3.1.15 ।।
Karika Upanishad,आश्रमास्त्रिविधा हीनमध्यमोत्कृष्टदृष्टयः ।उपासनोपदिष्टेयं तदर्थमनुकम्पया ।। 3.1.16 ।।,।। 3.1.16 ।।
Karika Upanishad,स्वसिद्धान्तव्यवस्थासु द्वैतिनो निश्चिता दृढम् ।परस्परं विरुध्यन्ते तैरयं न विरुध्यते ।। 3.1.17 ।।,।। 3.1.17 ।।
Karika Upanishad,अद्वैतं परमार्थो हि द्वैतं तद्भेद उच्यते ।तेषामुभयथा द्वैतं तेनायं न विरुध्यते ।। 3.1.18 ।।,।। 3.1.18 ।।
Karika Upanishad,मायया भिद्यते ह्येतन्नान्यथाजं कथंचन ।तत्त्वतो भिद्यमाने हि मर्त्यताममृतं व्रजेत् ।। 3.1.19 ।।,।। 3.1.19 ।।
Karika Upanishad,अजातस्यैव भावस्य जातिमिच्छन्ति वादिनः ।अजातो ह्यमृतो भावो मर्त्यतां कथमेष्यति ।। 3.1.20 ।।,।। 3.1.20 ।।
Karika Upanishad,न भवत्यमृतं मर्त्यं न मर्त्यममृतं तथा ।प्रकृतेरन्यथाभावो न कथंचिद्भविष्यति ।। 3.1.21 ।।,।। 3.1.21 ।।
Karika Upanishad,स्वभावेनामृतो यस्य भावो गच्छति मर्त्यताम् ।कृतकेनामृतस्तस्य कथं स्थास्यति निश्चलः ।। 3.1.22 ।।,।। 3.1.22 ।।
Karika Upanishad,भूततोऽभूततो वापि सृज्यमाने समा श्रुतिः ।निश्चितं युक्तियुक्तं च यत्तद्भवति नेतरत् ।। 3.1.23 ।।,।। 3.1.23 ।।
Karika Upanishad,नेह नानेति चाम्नायादिन्द्रो मायाभिरित्यपि ।अजायमानो बहुधा जायते मायया तु सः ।। 3.1.24 ।।,।। 3.1.24 ।।
Karika Upanishad,संभूतेरपवादाच्च संभवः प्रतिषिध्यते ।को न्वेनं जनयेदिति कारणं प्रतिषिध्यते ।। 3.1.25 ।।,।। 3.1.25 ।।
Karika Upanishad,स एष नेति नेतीति व्याख्यातं निह्नुते यतः ।सर्वमग्राह्यभावेन हेतुनाजं प्रकाशते ।। 3.1.26 ।।,।। 3.1.26 ।।
Karika Upanishad,सतो हि मायया जन्म युज्यते न तु तत्त्वतः ।तत्त्वतो जायते यस्य जातं तस्य हि जायते ।। 3.1.27 ।।,।। 3.1.27 ।।
Karika Upanishad,असतो मायया जन्म तत्त्वतो नैव युज्यते ।वन्ध्यापुत्रो न तत्त्वेन मायया वापि जायते ।। 3.1.28 ।।,।। 3.1.28 ।।
Karika Upanishad,यथा स्वप्ने द्वयाभासं स्पन्दते मायया मनः ।तथा जाग्रद्वयाभासं स्पन्दते मायया मनः ।। 3.1.29 ।।,।। 3.1.29 ।।
Karika Upanishad,अद्वयं च द्वयाभासं मनः स्वप्ने न संशयः ।अद्वयं च द्वयाभासं तथा जाग्रन्न संशयः ।। 3.1.30 ।।,।। 3.1.30 ।।
Karika Upanishad,मनोदृश्यमिदं द्वैतं यत्किंचित्सचराचरम् ।मनसो ह्यमनीभावे द्वैतं नैवोपलभ्यते ।। 3.1.31 ।।,।। 3.1.31 ।।
Karika Upanishad,आत्मसत्यानुबोधेन न संकल्पयते यदा ।अमनस्तां तदा याति ग्राह्याभावे तदग्रहम् ।। 3.1.32 ।।,।। 3.1.32 ।।
Karika Upanishad,अकल्पमजं ज्ञानं ज्ञेयाभिन्नं प्रचक्षते ।ब्रह्म ज्ञेयमजं नित्यमजेनाजं विबुध्यते ।। 3.1.33 ।।,।। 3.1.33 ।।
Karika Upanishad,निगृहीतस्य मनसो निर्विकल्पस्य धीमतः ।प्रचारः स तु विज्ञेयः सुषुप्तेऽन्यो न तत्समः ।। 3.1.34 ।।,।। 3.1.34 ।।
Karika Upanishad,लीयते हि सुषुप्तौ तन्निगृहीतं न लीयते ।तदेव निर्भयं ब्रह्म ज्ञानालोकं समन्ततः ।। 3.1.35 ।।,।। 3.1.35 ।।
Karika Upanishad,अजमनिद्रमस्वप्नमनामकरूपकम् ।सकृद्विभातं सर्वज्ञं नोपचारः कथंचन ।। 3.1.36 ।।,।। 3.1.36 ।।
Karika Upanishad,सर्वाभिलापविगतः सर्वचिन्तासमुत्थितः ।सुप्रशान्तः सकृज्ज्योतिः समाधिरचलोऽभयः ।। 3.1.37 ।।,।। 3.1.37 ।।
Karika Upanishad,ग्रहो न तत्र नोत्सर्गश्चिन्ता यत्र न विद्यते ।आत्मसंस्थं तदा ज्ञानमजाति समतां गतम् ।। 3.1.38 ।।,।। 3.1.38 ।।
Karika Upanishad,अस्पर्शयोगो वै नाम दुर्दर्शः सर्वयोगिणाम् ।योगिनो बिभ्यति ह्यस्मादभये भयदर्शिनः ।। 3.1.39 ।।,।। 3.1.39 ।।
Karika Upanishad,मनसो निग्रहायत्तमभयं सर्वयोगिणाम् ।दुःखक्षयः प्रबोधश्चाप्यक्षया शान्तिरेव च ।। 3.1.40 ।।,।। 3.1.40 ।।
Karika Upanishad,उत्सेक उदधेर्यद्वत्कुशाग्रेणैकबिन्दुना ।मनसो निग्रहस्तद्वद्भवेदपरिखेदतः ।। 3.1.41 ।।,।। 3.1.41 ।।
Karika Upanishad,उपायेन निगृह्णीयाद्विक्षिप्तं कामभोगयोः ।सुप्रसन्नं लये चैव यथा कामो लयस्तथा ।। 3.1.42 ।।,।। 3.1.42 ।।
Karika Upanishad,दुःखं सर्वमनुस्मृत्य कामभोगान्निवर्तयेत् ।अजं सर्वमनुस्मृत्य जातं नैव तु पश्यति ।। 3.1.43 ।।,।। 3.1.43 ।।
Karika Upanishad,लये संबोधयेच्चित्तं विक्षिप्तं शमयेत्पुनः ।सकषायं विजानीयात्समप्राप्तं न चालयेत् ।। 3.1.44 ।।,।। 3.1.44 ।।
Karika Upanishad,नास्वादयेत्सुखं तत्र निःसङ्गः प्रज्ञया भवेत् ।निश्चलं निश्चरच्चित्तमेकीकुर्यात्प्रयत्नतः ।। 3.1.45 ।।,।। 3.1.45 ।।
Karika Upanishad,यदा न लीयते चित्तं न च विक्षिप्यते पुनः ।अनिङ्गनमनाभासं निष्पन्नं ब्रह्म तत्तदा ।। 3.1.46 ।।,।। 3.1.46 ।।
Karika Upanishad,स्वस्थं शान्तं सनिर्वाणमकथ्यं सुखमुत्तमम् ।अजमजेन ज्ञेयेन सर्वज्ञं परिचक्षते ।। 3.1.47 ।।,।। 3.1.47 ।।
Karika Upanishad,न कश्चिज्जायते जीवः संभवोऽस्य न विद्यते ।एतत्तदुत्तमं सत्यं यत्र किंचिन्न जायते ।। 3.1.48 ।।,।। 3.1.48 ।।
Karika Upanishad,इति तृतीयमद्वैतप्रकरणं संपूर्णम् ।। ,
Karika Upanishad,ज्ञानेनाकाशकल्पेन धर्मान्यो गगनोपमान् ।ज्ञेयाभिन्नेन संबुद्धस्तं वन्दे द्विपदां वरम् ।। 4.1.1 ।।,।। 4.1.1 ।।
Karika Upanishad,अस्पर्शयोगो वै नाम सर्वसत्त्वसुखो हितः ।अविवादोऽविरुद्धश्च देशितस्तं नमाम्यहम् ।। 4.1.2 ।।,।। 4.1.2 ।।
Karika Upanishad,भूतस्य जातिमिच्छन्ति वादिनः केचिदेव हि ।अभूतस्यापरे धीरा विवदन्तः परस्परम् ।। 4.1.3 ।।,।। 4.1.3 ।।
Karika Upanishad,भूतं न जायते किंचिदभूतं नैव जायते ।विवदन्तोऽद्वया ह्येवमजातिं ख्यापयन्ति ते ।। 4.1.4 ।।,।। 4.1.4 ।।
Karika Upanishad,ख्याप्यमानामजातिं तैरनुमोदामहे वयम् ।विवदामो न तैः सार्धमविवादं निबोधते ।। 4.1.5 ।।,।। 4.1.5 ।।
Karika Upanishad,अजातस्यैव धर्मस्य जातिमिच्छन्ति वादिनः ।अजातो ह्यमृतो धर्मो मर्त्यतां कथमेष्यति ।। 4.1.6 ।।,।। 4.1.6 ।।
Karika Upanishad,न भवत्यमृतं मर्त्यं न मर्त्यममृतं तथा ।प्रकृतेरन्यथाभावो न कथंचिद्भविष्यति ।। 4.1.7 ।।,।। 4.1.7 ।।
Karika Upanishad,स्वभावेनामृतो यस्य धर्मो गच्छति मर्त्यतात् ।कृतकेनामृतस्तस्य कथं स्थास्यति निश्चलः ।। 4.1.8 ।।,।। 4.1.8 ।।
Karika Upanishad,सांसिद्धिकी स्वाभाविकी सहजा अकृता च या ।प्रकृतिः सेति विज्ञेया स्वभावं न जहाति या ।। 4.1.9 ।।,।। 4.1.9 ।।
Karika Upanishad,जरामरणनिर्मुक्ताः सर्वे धर्माः स्वभावतः ।जरामरणमिच्छन्तश्च्यवन्ते तन्मनीषया ।। 4.1.10 ।।,।। 4.1.10 ।।
Karika Upanishad,कारणं यस्य वै कार्यं कारणं तस्य जायते ।जायमानं कथमजं भिन्नं नित्यं कथं च तत् ।। 4.1.11 ।।,।। 4.1.11 ।।
Karika Upanishad,कारणाद्यद्यनन्यत्वमतः कार्यमजं तव ।जायमानाद्धि वै कार्यात्कारणं ते कथं ध्रुवम् ।। 4.1.12 ।।,।। 4.1.12 ।।
Karika Upanishad,अजाद्वै जायते यस्य दृष्टान्तस्तस्य नास्ति वै ।जाताच्च जायमानस्य न व्यवस्था प्रसज्यते ।। 4.1.13 ।।,।। 4.1.13 ।।
Karika Upanishad,हेतोरादिः फलं येषामादिर्हेतुः फलस्य च ।हेतोः फलस्य चानादिः कथं तैरुपवर्ण्यते ।। 4.1.14 ।।,।। 4.1.14 ।।
Karika Upanishad,हेतोरादिः फलं येषामादिर्हेतुः फलस्य च ।तथा जन्म भवेत्तेषां पुत्राज्जन्म पितुर्यथा ।। 4.1.15 ।।,।। 4.1.15 ।।
Karika Upanishad,संभवे हेतुफलयोरेषितव्यः क्रमस्त्वया ।युगपत्संभवे यस्मादसंबन्धो विषाणवत् ।। 4.1.16 ।।,।। 4.1.16 ।।
Karika Upanishad,फलादुत्पद्यमानः सन्न ते हेतुः प्रसिध्यति ।अप्रसिद्धः कथं हेतुः फलमुत्पादयिष्यति ।। 4.1.17 ।।,।। 4.1.17 ।।
Karika Upanishad,यदि हेतोः फलात्सिद्धिः फलसिद्धिश्च हेतुतः ।कतरत्पूर्वनिष्पन्नं यस्य सिद्धिरपेक्षया ।। 4.1.18 ।।,।। 4.1.18 ।।
Karika Upanishad,अशक्तिरपरिज्ञानं क्रमकोपोऽथ वा पुनः ।एवं हि सर्वथा बुद्धैरजातिः परिदीपिता ।। 4.1.19 ।।,।। 4.1.19 ।।
Karika Upanishad,बीजाङ्कुराख्यो दृष्टान्तः सदा साध्यसमो हि सः ।न हि साध्यसमो हेतुः सिद्धौ साध्यस्य युज्यते ।। 4.1.20 ।।,।। 4.1.20 ।।
