title,mantra,number
Prasna Upanishad,"पञ्चपादं पितरं द्वादशाकृतिं दिव आहुः परे अर्धे पुरीषिणम्।,अथेमे अन्य उ परे विचक्षणं सप्तचक्रे षडर आहुरर्पितमिति।।1.1.11।।",।।1.1.11।।
Prasna Upanishad,मासो वै प्रजापतिस्तस्य कृष्णपक्ष एव रयिः शुक्लः प्राणस्तस्मादेत ऋषयः शुक्ल इष्टिं कुर्वन्तीतर इतरस्मिन्।।1.1.12।।,।।1.1.12।।
Prasna Upanishad,अहोरात्रो वै प्रजापतिस्तस्याहरेव प्राणो रात्रिरेव रयिः प्राणं वा एते प्रस्कन्दन्ति ये दिवा रत्या संयुज्यन्ते ब्रह्मचर्यमेव तद्यद्रात्रौ रत्या संयुज्यन्ते।।1.1.13।।,।।1.1.13।।
Prasna Upanishad,अन्नं वे प्रजापतिस्ततो ह वै तद्रेतस्तस्मादिमाः प्रजाः प्रजायन्त इति।।1.1.14।।,।।1.1.14।।
Prasna Upanishad,"तद्ये ह वै तत्प्रजापतिव्रतं चरन्ति ते मिथुनमुत्पादयन्ते।,तेषामेवैष ब्रह्मलोको येषां तपो ब्रह्मचर्यं येषु सत्यं प्रतिष्ठितम्।।1.1.15।।",।।1.1.15।।
Prasna Upanishad,"तेषामसौ विरजो ब्रह्मलोको न येषु जिह्ममनृतं न माया चेति।।1.1.16।।,।।इति प्रथमः प्रश्नः।।",।।इति प्रथमः प्रश्नः।।
Prasna Upanishad,अथ हैनं भार्गवो वैदर्भिः पप्रच्छ भगवन्कत्येव देवाः प्रजां विधारयन्ते कतर एतत्प्रकाशयन्ते कः पुनरेषां वरिष्ठ इति।।2.1.1।।,।।2.1.1।।
Prasna Upanishad,तस्मै स होवाचाकाशो ह वा एष देवो वायुरग्निरापः पृथिवी वाङ्मनश्चक्षुः क्षोत्रं च। ते प्रकाश्याभिवदन्ति वयमेतद्बाणमवष्टभ्य विधारयामः।।2.1.2।।,।।2.1.2।।
Prasna Upanishad,तान्वरिष्ठः प्राण उवाच मा मोहमापद्यथा अहमेवैतत्पञ्चधात्मानं प्रविभज्यैतद्बाणमवष्टभ्य विधारयामीति तेऽश्रद्दधाना बभूवुः।।2.1.3।।,।।2.1.3।।
Prasna Upanishad,सोऽभिमानादूर्ध्वमुत्क्रमत इव तस्मिन्नुत्क्रामत्यथेतरे सर्व एवोत्क्रामन्ते तस्िम्ँश्च प्रतिष्ठमाने सर्व एव प्रातिष्ठन्ते। तद्यथा मक्षिका मधुकरराजानमुत्क्रामन्तं सर्वा एवोत्क्रामन्ते एवमस्मिंश्च प्रतिष्ठमाने सर्वा एव प्रतिष्ठन्त एवं वाङ्मनश्चक्षुः श्रोत्रं च ते प्रीताः प्राणं स्तुन्वन्ति।।2.1.4।।,।।2.1.4।।
Prasna Upanishad,एषोऽग्निस्तपत्येष सूर्य एष पर्जन्यो मघवानेष वायुः। एष पृथिवी रयिर्देवः सदसच्चामृतं च यत्।।2.1.5।।,।।2.1.5।।
Prasna Upanishad,"अरा इव रथनाभौ प्राणे सर्वं प्रतिष्ठितम्।,ऋचो यजू्ँषि सामानि यज्ञः क्षत्रं ब्रह्म च।।2.1.6।।",।।2.1.6।।
Prasna Upanishad,"प्रजापतिश्चरसि गर्भे त्वमेव प्रतिजायसे।,तुभ्यं प्राण प्रजास्त्विमा बलिं हरन्ति यः प्राणैः प्रतितिष्ठसि।।2.1.7।।",।।2.1.7।।
Prasna Upanishad,"देवानामसि वह्नितमः पितृणां प्रथमा स्वधा।,ऋषीणां चरितं सत्यमथर्वाङ्गिरसामसि।।2.1.8।।",।।2.1.8।।
Prasna Upanishad,"इन्द्रस्त्वं प्राण तेजसा रुद्रोऽसि परिरक्षिता।,त्वमन्तरिक्षे चरसि सूर्यस्त्वं ज्योतिषां पतिः।।2.1.9।।",।।2.1.9।।
Prasna Upanishad,"यदा त्वमभिवर्षस्यथेमाः प्राण ते प्रजाः।,आनन्दरूपास्तिष्ठन्ति कामायान्नं भविष्यतीति।।2.1.10।।",।।2.1.10।।
Prasna Upanishad,"व्रात्यस्त्वं प्राणैकर्षिरत्ता विश्वस्य सत्पतिः।,वयमाद्यस्य दातारः पिता त्वं मातरिश्व नः।।2.1.11।।",।।2.1.11।।
Prasna Upanishad,"या ते तनूर्वाचि प्रतिष्ठिता या श्रोत्रे या च चक्षुषि।,या च मनसि संतता शिवां तां कुरू मोत्क्रमीः।।2.1.12।।",।।2.1.12।।
Prasna Upanishad,"प्राणस्येदं वशे सर्वं त्रिदिवे यत्प्रतिष्ठितम्।,मातेव पुत्रान् रक्षस्व श्रीश्च प्रज्ञां च विधेहि न इति।।2.1.13।।,।।इति द्वितीयः प्रश्नः।।",।।इति द्वितीयः प्रश्नः।।
Prasna Upanishad,अथ हैनं कौसल्यश्चाश्वलायनः पप्रच्छ। भगवन्कुत एष प्राणो जायते कथमायात्यस्मिञ्छरीर आत्मानं वा प्रविभज्य कथं प्रातिष्ठते केनोत्क्रमते कथं बाह्यमभिधत्ते कथमध्यात्ममिति।।3.1.1।।,।।3.1.1।।
Prasna Upanishad,तस्मै स होवाचातिप्रश्नान्पृच्छसि ब्रह्मिष्ठोऽसीति तस्मात्तेऽहं ब्रवीमि।।3.1.2।।,।।3.1.2।।
Prasna Upanishad,आत्मन एष प्राणो जायते। यथैषा पुरूषे छायैतस्मिन्नेतदाततं मनोकृतेनायात्यस्मिञ्शरीरे।।3.1.3।।,।।3.1.3।।
Prasna Upanishad,यथा सम्राडेवाधिकृतान्विनियुङ्क्ते एतान्ग्रामानेतान्ग्रामानधितिष्ठस्वेत्येवमेवैष प्राण इतरान्प्राणान्पृथक्पृथगेव संनिधत्ते।।3.1.4।।,।।3.1.4।।
Prasna Upanishad,पायूपस्थेऽपानं चक्षुःश्रोत्रे मुखनासिकाभ्यां प्राणः स्वयं प्रतिष्ठते मध्ये तु समानः। एष ह्येतद्धुतमन्नं समं नयति तस्मादेताः सप्तार्चिषो भवन्ति।।3.1.5।।,।।3.1.5।।
Prasna Upanishad,हृदि ह्येष आत्मा। अत्रैतदेकशतं नाडीनां तासां शतं शतमेकैकस्यां द्वासप्ततिर्द्वासप्ततिः प्रतिशाखानाडी सहस्राणि भवन्त्यासु व्यानश्चरति।।3.1.6।।,।।3.1.6।।
Prasna Upanishad,अथैकयोर्ध्वं उदानः पुण्येन पुण्यं लोकं नयति पापेन पापमुभाभ्यामेव मनुष्यलोकम्।।3.1.7।।,।।3.1.7।।
Prasna Upanishad,आदित्यो ह वै बाह्यः प्राण उदत्येष ह्येनं चाक्षुषं प्राणमनु गृह्णानः। पृथिव्यां या देवता सैषा पुरूषस्यापानमवष्टभ्यान्तरा यदाकाशः स समानो वायुर्व्यानः।।3.1.8।।,।।3.1.8।।
Prasna Upanishad,तेजो ह वाव उदानस्तस्मादुपशान्ततेजाः। पुनर्भवमिन्द्रियैर्मनसि संपद्यमानैः।।3.1.9।।,।।3.1.9।।
Prasna Upanishad,यच्चित्तस्तेनैष प्राणमायाति। प्राणस्तेजसा युक्तः सहात्मना यथासंकल्पितं लोकं नयति।।3.1.10।।,।।3.1.10।।
Prasna Upanishad,य एवं विद्वान्प्राणं वेद न हास्य प्रजा हीयतेऽमृतो भवति तदेषः श्लोकः।।3.1.11।।,।।3.1.11।।
Prasna Upanishad,"उत्पत्तिमायतिं स्थानं विभुत्वं चैव पञ्चधा। अध्यात्मं चैव प्राणस्य विज्ञायामृतमश्नुते विज्ञायामृतमश्नुत इति।।3.1.12।।,।।इति तृतीयः प्रश्नः।।",।।इति तृतीयः प्रश्नः।।
Prasna Upanishad,अथ हैनं कौसल्यश्चाश्वलायनः पप्रच्छ। भगवन्कुत एष प्राणो जायते कथमायात्यस्मिञ्छरीर आत्मानं वा प्रविभज्य कथं प्रातिष्ठते केनोत्क्रमते कथं बाह्यमभिधत्ते कथमध्यात्ममिति।।4.1.1।।,।।4.1.1।।
Prasna Upanishad,तस्मै स होवाचातिप्रश्नान्पृच्छसि ब्रह्मिष्ठोऽसीति तस्मात्तेऽहं ब्रवीमि।।4.1.2।।,।।4.1.2।।
Prasna Upanishad,आत्मन एष प्राणो जायते। यथैषा पुरूषे छायैतस्मिन्नेतदाततं मनोकृतेनायात्यस्मिञ्शरीरे।।4.1.3।।,।।4.1.3।।
Prasna Upanishad,यथा सम्राडेवाधिकृतान्विनियुङ्क्ते एतान्ग्रामानेतान्ग्रामानधितिष्ठस्वेत्येवमेवैष प्राण इतरान्प्राणान्पृथक्पृथगेव संनिधत्ते।।4.1.4।।,।।4.1.4।।
Prasna Upanishad,पायूपस्थेऽपानं चक्षुःश्रोत्रे मुखनासिकाभ्यां प्राणः स्वयं प्रतिष्ठते मध्ये तु समानः। एष ह्येतद्धुतमन्नं समं नयति तस्मादेताः सप्तार्चिषो भवन्ति।।4.1.5।।,।।4.1.5।।
Prasna Upanishad,हृदि ह्येष आत्मा। अत्रैतदेकशतं नाडीनां तासां शतं शतमेकैकस्यां द्वासप्ततिर्द्वासप्ततिः प्रतिशाखानाडी सहस्राणि भवन्त्यासु व्यानश्चरति।।4.1.6।।,।।4.1.6।।
Prasna Upanishad,अथैकयोर्ध्वं उदानः पुण्येन पुण्यं लोकं नयति पापेन पापमुभाभ्यामेव मनुष्यलोकम्।।4.1.7।।,।।4.1.7।।
Prasna Upanishad,आदित्यो ह वै बाह्यः प्राण उदत्येष ह्येनं चाक्षुषं प्राणमनु गृह्णानः। पृथिव्यां या देवता सैषा पुरूषस्यापानमवष्टभ्यान्तरा यदाकाशः स समानो वायुर्व्यानः।।4.1.8।।,।।4.1.8।।
Prasna Upanishad,तेजो ह वाव उदानस्तस्मादुपशान्ततेजाः। पुनर्भवमिन्द्रियैर्मनसि संपद्यमानैः।।4.1.9।।,।।4.1.9।।
Prasna Upanishad,यच्चित्तस्तेनैष प्राणमायाति। प्राणस्तेजसा युक्तः सहात्मना यथासंकल्पितं लोकं नयति।।4.1.10।।,।।4.1.10।।
Prasna Upanishad,य एवं विद्वान्प्राणं वेद न हास्य प्रजा हीयतेऽमृतो भवति तदेषः श्लोकः।।4.1.11।।,।।4.1.11।।
Prasna Upanishad,"उत्पत्तिमायतिं स्थानं विभुत्वं चैव पञ्चधा। अध्यात्मं चैव प्राणस्य विज्ञायामृतमश्नुते विज्ञायामृतमश्नुत इति।।4.1.12।।,।।इति तृतीयः प्रश्नः।।",।।इति तृतीयः प्रश्नः।।
Prasna Upanishad,अथ हैनं सौर्यायणी गार्ग्यः पप्रच्छ। भगवन्नेतस्मिन्पुरूषे कानि स्वपन्ति कान्यस्मिन् जाग्रति कतर एष देवः स्वप्नान्पश्यति कस्यैतत्सुखं भवति कस्मिन्नु सर्वे संप्रतिष्ठिता भवन्तीति।।5.1.1।।,।।5.1.1।।
Prasna Upanishad,तस्मै स होवाच। यथा गार्ग्य मरीचयोऽर्कस्यास्तं गच्छतः सर्वा एतस्मिंस्तेजोमण्डल एकीभवन्ति ताः पुनः पुनरूदयतः प्रचरन्त्येवं ह वै तत्सर्वं परे देवे मनस्येकीभवति। तेन तर्ह्येष पुरूषो न श्रृणोति न पश्यति न जिघ्रति न रसयते न स्पृशते नाभिवदते नादत्ते नानन्दयते न विसृजते नेयायते स्वपितीत्याचक्षते।।5.1.2।।,।।5.1.2।।
Prasna Upanishad,प्राणाग्नय एवैतस्मिन्पुरे जाग्रति। गार्हपत्ये ह वा एषोऽपानो व्यानोऽन्वाहार्यपचनो यद्गार्हपत्यात्प्रणीयते प्रणयनादाहवनीयः प्राणः।।5.1.3।।,।।5.1.3।।
Prasna Upanishad,यदुच्छ्रवासनिःश्वासावेतावाहुती समं नयतीति स समानः। मनो ह वाव यजमान इष्टफलमेवोदानः स एनं यजमानमहरहर्ब्रह्म गमयति।।5.1.4।।,।।5.1.4।।
Prasna Upanishad,"अन्नैष देवः स्वप्ने महिमानमनुभवति। यद्दृष्टं दृष्टमनुपश्यति श्रुतं श्रुतमेवार्थमनुशृणोति देशदिगन्तरैश्च प्रत्यनुभूतं पुनःपुनः ,प्रत्यनुभवति दृष्टं चादृष्टं च श्रुतं चाश्रुतं चानुभूतं चाननुभूतं च सच्चासच्च सर्वं पश्यति सर्वः पश्यति।।5.1.5।।",।।5.1.5।।
Prasna Upanishad,स यदा तेजसाभिभूतो भवति। अत्रैष देवः स्वप्नान्न पश्यत्यथ तदैतस्मिञ्शरीर एतत्सुखं भवति।।5.1.6।।,।।5.1.6।।
Prasna Upanishad,स यथा सौम्य वयांसि वासोवृक्षं संप्रतिष्ठन्ते। एवं ह वै तत्सर्वं पर आत्मनि संप्रतिष्ठते।।5.1.7।।,।।5.1.7।।
Prasna Upanishad,पृथिवी च पृथिवीमात्रा चापश्चापोमात्रा च तेजश्च तेजोमात्रा च वायुश्च वायुमात्रा चाकाशश्चाकाशमात्रा च चक्षुश्च द्रष्टव्यं च श्रोतं च श्रोतव्यं च घ्राणं च घ्रातव्यं च रसश्च रसयितव्यं च त्वक् च स्पर्शयितव्यं च वाक् च वक्तव्यं च हस्तौ चादातव्यं चोपस्थश्चानन्दयितव्यं च पायुश्च विसर्जयितव्यं च पादौ च गन्तवव्यं च मनश्च मन्तव्यं च बुद्धिश्च बोद्धव्यं चाहंकारश्चाहंकर्तव्यं च चित्तं च चेतयितव्यं च तेजश्च विद्योतयितव्यं च प्राणश्च विधारयितव्यं च।।5.1.8।।,।।5.1.8।।
Prasna Upanishad,एष हि द्रष्टा स्प्रष्टा श्रोता घ्राता रसयिता मन्ता बोद्धा कर्ता विज्ञानात्मा पुरूषः। स परेऽक्षर आत्मनि संप्रतिष्ठते।।5.1.9।।,।।5.1.9।।
Prasna Upanishad,परमेवाक्षरं प्रतिपद्यते स यो ह वै तदच्छायमशरीरमलोहितं शुभ्रमक्षरं वेदयते यस्तु सोम्य। स सर्वज्ञः सर्वो भवति। तदेष श्लोकः।।5.1.10।।,।।5.1.10।।
Prasna Upanishad,"विज्ञानात्मा सहदेवैश्च सर्वैः प्राणा भूतानि संप्रतिष्ठन्ति यत्र। तदक्षरं वेदयते यस्तु सोम्य स सर्वज्ञः सर्वमेवाविवेशेति।।5.1.11।।,।।इति चतुर्थः प्रश्नः।।",।।इति चतुर्थः प्रश्नः।।
Prasna Upanishad,"।।इति पञ्चमः प्रश्नः।।,षष्ठ प्रश्न,अथ हैनं सुकेशा भारद्वाजः पप्रच्छ। भगवन्हिरण्यनाभः कौसल्यो राजपुत्रो मामुपेत्यैतं प्रश्नमपृच्छत। षोडशकलं भारद्वाज पुरूषं वेत्थ। तमहं कुमारमब्रुवं नाहमिमं वेद। यद्यहमिममवेदिषं कथं ते नावक्ष्यमिति। समूलो वा एष परिशुष्यति योऽनृतमभिवदति तस्मान्नार्हाम्यनृतं वक्तुम्। स तूष्णीं रथमारूह्य प्रवव्राज। तं त्वा पृच्छामि क्वासौ पुरूष इति।।6.1.1।।",।।6.1.1।।
Prasna Upanishad,तस्मै स होवाच। इहैवान्तःशरीरे सोम्य स पुरूषो यस्मिन्नेताः षोडशकलाः प्रभवन्तीति।।6.1.2।।,।।6.1.2।।
Prasna Upanishad,स ईक्षांचक्रे। कस्मिन्नहमुत्क्रान्त उत्क्रान्तो भविष्यामि कस्मिन्वा प्रतिष्ठिते प्रतिष्ठास्यामीति।।6.1.3।।,।।6.1.3।।
Prasna Upanishad,स प्राणमसृजत प्राणाच्छ्रद्धां स्वं वायुर्जोतिरापः पृथिवीन्द्रियं मनः अन्नम्न्नाद्वीर्यं तपो मन्त्राः कर्म लोका लाकेषु च नाम च।।6.1.4।।,।।6.1.4।।
Prasna Upanishad,स यथेमा नद्यः स्यन्दमानाः समुद्रायणाः समुद्रं प्राप्यास्तं गच्छन्ति भिद्येते तासां नामरूपे समुद्र इत्येवं प्रोच्यते। एवमेवास्य परिद्रष्टुरिमाः षोडशकलाः पुरूषायणाः पुरुषं प्राप्यास्तं गच्छन्ति भिद्येते चासां नामरूपे पुरूष इत्येवं प्रोच्यते स एषोऽकलोऽमृतो भवति तदेष श्लोकः।।6.1.5।।,।।6.1.5।।
Prasna Upanishad,अरा इव रथनाभौ कला यस्मिन्प्रतिष्ठिताः। तं वेद्यं पुरूषं वेद यथा मा वो मृत्युः परिव्यथा इति।।6.1.6।।,।।6.1.6।।
Prasna Upanishad,तान्होवाचैतावदेवाहमेतत्परं ब्रह्म वेद नातः परमस्तीति।।6.1.7।।,।।6.1.7।।
Prasna Upanishad,"ते तमर्चयन्तस्त्वं हि नः पिता योऽस्माकमविद्यायाः परं पारं तारयसीति। नमः परमऋषिभ्यो नमः परमऋषिभ्यः।।6.1.8।।, भद्रं कर्णेभिः , श्रृणुयाम देवा भद्रं पश्येमाक्षभिर्यजत्राः। स्थिरैरङ्गैस्तुष्टुवा्ँसस्तनूभिर्व्यशेम देवहितं यदायुः। स्वस्ति न इन्द्रो वृद्धश्रवाः स्वस्ति नः पूषा विश्ववेदाः। स्वस्ति नस्तार्क्ष्यो अरिष्टनेमिः स्वस्ति नो बृहस्पतिर्दधातु।।, शान्तिः शान्तिः शान्तिः।।,।।इति प्रश्नोपनिषत्समाप्ता।।",।।इति प्रश्नोपनिषत्समाप्ता।।
Prasna Upanishad, सुकेशा च भारद्वाजः शैब्यश्च सत्यकामः सौर्यायणी च गार्ग्यः कौशल्यश्चाश्वलायनो भार्गवो वैदर्भिः कबन्धी कात्यायनस्ते हैते ब्रह्मपरा ब्रह्मनिष्ठाः परं ब्रह्मान्वेषमाणा एष ह वै तत्सर्वं वक्ष्यतीति ते ह समित्पाणयो भगवन्तं पिप्पलादमुपसन्नाः।।1.1.1।।,।।1.1.1।।
