title,mantra,number
Mundaka Upanishad,एतस्माज्जायते प्राणो मनः सर्वेन्द्रियाणि च। खं वायुर्ज्योतिरापः पृथिवी विश्वस्य धारिणी।।2.1.3।।,।।2.1.3।।
Mundaka Upanishad,अग्निर्मूर्धा चक्षुषी चन्द्रसूर्यौ दिशः श्रोत्रे वाग्विवृताश्च वेदाः।  वायुः प्राणो हृदयं विश्वमस्य पद्भ्यां पृथिवी ह्येष सर्वभूतान्तरात्मा।।2.1.4।।,।।2.1.4।।
Mundaka Upanishad,तस्मादग्निः समिधो यस्य सूर्यः सोमात्पर्जन्य ओषधयः पृथिव्याम्।  पुमान् रेतः सिञ्चति योषितायां बह्वी प्रजाः पुरूषात्संप्रसूताः।।2.1.5।।,।।2.1.5।।
Mundaka Upanishad,तस्मादृचः साम यजू्ँषि दीक्षा यज्ञाश्च सर्व क्रतवो दक्षिणाश्च।  संवत्सरश्च यजमानश्च लोकाः सोमो यत्र पवते यत्र सूर्यः।।2.1.6।।,।।2.1.6।।
Mundaka Upanishad,तस्माच्च देवा बहुधा संप्रसूताः साध्या मनुष्याः पशवो वयांसि।  प्राणापानौ व्रीहियवौ तपश्च क्षद्धा सत्यं ब्रह्मचर्यं विधिश्च।।2.1.7।।,।।2.1.7।।
Mundaka Upanishad,"सप्त प्राणाः प्रभवन्ति तस्मात्सप्तार्चिषः समिधः सप्त होमाः।  सप्त इमे लोका येषु चरन्ति प्राणा गुहाशया निहिताः सप्त सप्त।।,।।2.1.8।।",।।2.1.8।।
Mundaka Upanishad,अतः समुद्रा गिरयश्च सर्वेऽस्मात्स्यन्दन्ते सिन्धवः सर्वरूपाः।  अतश्च सर्वा ओषधयो रसश्च येनैष भूतैस्तिष्ठते ह्यन्तरात्मा।।2.1.9।।,।।2.1.9।।
Mundaka Upanishad,पुरूष एवेदं विश्वं कर्म तपो ब्रह्म परामृतम्।  एतद्यो वेद निहितं गुहायां सोऽविद्याग्रन्थिं विकिरतीह सोम्य।।2.1.10।।,।।2.1.10।।
Mundaka Upanishad,आविः संनिहितं गुहाचरं नाम महत्पदमत्रैतत्समर्पितम्।  एजत्प्राणन्निमिषच्च यदेतज्जानथ सदसद्वरेण्यं परं विज्ञानाद्यद्वरिष्ठं प्रजानाम्।।2.2.1।।,।।2.2.1।।
Mundaka Upanishad,यदर्चिमद्यदणुभ्योऽणु च यस्िमँल्लोका निहिता लोकिनश्च तदेतदक्षरं ब्रह्म स प्राणस्तदुवाङ्मनः।  तदेतत्सत्यं तदमृतं तद्वेद्धव्यं सोम्य विद्धि।।2.2.2।।,।।2.2.2।।
Mundaka Upanishad,धनुर्गृहीत्वौपनिषदं महास्त्रं शरं ह्युपासानिशितं संधयीत।  आयम्य तद्भावगतेन चेतसा लक्ष्यं तदेवाक्षरं सोम्य विद्धि।।2.2.3।।,।।2.2.3।।
Mundaka Upanishad,प्रणवो धनुः शरो ह्यात्मा ब्रह्म तल्लक्ष्यमुच्यते।  अप्रमत्तेन वेद्धव्यं शरवत्तन्मयो भवेत्।।2.2.4।।,।।2.2.4।।
Mundaka Upanishad,यस्मिन्द्यौः पृथिवी चान्तरिक्षमोतं मनः सह प्राणैश्च सर्वैः।  तमेवैकं जानथ आत्मानमन्या वाचो विमुञ्चथामृतस्यैष सेतुः।।2.2.5।।,।।2.2.5।।
Mundaka Upanishad,अरा इव रथनाभौ संहता यत्र नाड्यः स एषोऽन्तश्चरते बहुधा जायमानः। ओमित्येवं ध्यायथ आत्मानं स्वस्ति वः पाराय तमसः परस्तात्।।2.2.6।।,।।2.2.6।।
Mundaka Upanishad,"यः सर्वज्ञः सर्वविद्यस्यैष महिमा भुवि।  दिव्ये ब्रह्मपुरे ह्येष व्योम्न्यात्मा प्रतिष्ठितः।  ,मनोमयः प्राणशरीरनेता प्रतिष्ठितोऽन्ने हृदयं संनिधाय।  तद्विज्ञानेन परिपश्यन्ति धीरा आनन्दरूपममृतं यद्विभाति।।2.2.7।।",।।2.2.7।।
Mundaka Upanishad,भिद्यते हृदयग्रन्थिश्छिद्यन्ते सर्वसंशयाः।  क्षीयन्ते चास्य कर्माणि तस्मिन्दृष्टे परावरे।।2.2.8।।,।।2.2.8।।
Mundaka Upanishad,हिरण्मये परे कोशे विरजं ब्रह्म निष्कलम्।  तच्छुभ्रं ज्योतिषां ज्योतिस्तद्यदात्मविदो विदुः।।2.2.9।।,।।2.2.9।।
Mundaka Upanishad,न तत्र सूर्यो भाति न चन्द्रतारकं नेमा विद्युतो भान्ति कुतोऽयमग्निः।  तमेव भान्तमनुभाति सर्वं तस्य भासा सर्वमिदं विभाति।।2.2.10।।,।।2.2.10।।
Mundaka Upanishad,ब्रह्मैवेदममृतं पुरस्ताद्ब्रह्म पश्चाद्ब्रह्म दक्षिणतश्चोत्तरेण। अधश्चोर्ध्वं च प्रसृतं ब्रह्मैवेदं विश्वमिदं वरिष्ठम्।।2.2.11।।,।।2.2.11।।
Mundaka Upanishad,द्वा सुपर्णा सयुजा सखाया समानं वृक्षं परिषस्वजाते। तयोरन्यः पिप्पलं स्वाद्वत्त्यनश्नन्नन्यो अभिचाकशीति।।3.1.1।।,।।3.1.1।।
Mundaka Upanishad,समाने वृक्षे पुरूषो निमग्नोऽनीशया शोचति मुह्यमानः।  जुष्टं यदा पश्यत्यन्यमीशमस्य महिमानमिति वीतशोकः।।3.1.2।।,।।3.1.2।।
Mundaka Upanishad,यदा पश्यः पश्यते रुक्मवर्णं कर्तारमीशं पुरूषं ब्रह्मयोनिम्।  तदा विद्वान्पुण्यपापे विधूय विरञ्जनः परमं साम्यमुपैति।।3.1.3।।,।।3.1.3।।
Mundaka Upanishad,प्राणो ह्येष यः सर्वभूतैर्विभाति विजानन्विद्वान्भवते नातिवादी।  आत्मक्रीड आत्मरतिः क्रियावानेष ब्रह्मविदां वरिष्ठः।।3.1.4।।,।।3.1.4।।
Mundaka Upanishad,सत्येन लभ्यस्तपसा ह्येष आत्मा सम्यग्ज्ञानेन ब्रह्मचर्येण नित्यम्।  अन्तःशरीरे ज्योतिर्मयो हि शुभ्रो यं पश्यन्ति यतयः क्षीणदोषाः।।3.1.5।।,।।3.1.5।।
Mundaka Upanishad,सत्यमेव जयते नानृतं सत्येन पन्था विततो देवयानः।  येनाक्रमन्त्यृषयो ह्याप्तकामा यत्र तत्सत्यस्य परमं निधानम्।।3.1.6।।,।।3.1.6।।
Mundaka Upanishad,बृहच्च तद्दिव्यमचिन्त्यरूपं सूक्ष्माच्च तत्सूक्ष्मतरं विभाति।  दूरात्सुदूरे तदिहान्तिके च पश्यत्स्विहैव निहितं गुहायाम्।।3.1.7।।,।।3.1.7।।
Mundaka Upanishad,न चक्षुषा गृह्यते नापि वाचा नान्यैर्देवैस्तपसा कर्मणा वा।  ज्ञानप्रसादेन विशुद्धसत्त्वस्ततस्तु तं पश्यते निष्कलं ध्यायमानः।।3.1.8।।,।।3.1.8।।
Mundaka Upanishad,एषोऽणुरात्मा चेतसा वेदितव्यो यस्मिन्प्राणः पञ्चधा संविवेश।  प्राणैश्चित्तं सर्वमोतं प्रजानां यस्मिन्विशुद्धे विभवत्येष आत्मा।।3.1.9।।,।।3.1.9।।
Mundaka Upanishad,यं यं लोकं मनसा संविभाति विशुद्धसत्त्वः कामयते यांश्च कामान्।  तं तं लोकं जयते तांश्च कामांस्तस्मादात्मज्ञं ह्यर्चयेद्भूतिकामः।।3.1.10।।,।।3.1.10।।
Mundaka Upanishad,स वेदैतत्परमं ब्रह्म धाम यत्र विश्वं निहितं भाति शुभ्रम्।  उपासते पुरूषं ये ह्याकामास्ते शुक्रमेतदतिवर्तन्ति धीराः।।3.2.1।।,।।3.2.1।।
Mundaka Upanishad,कामान्यः कामयते मन्यमानः स कामभिर्जायते तत्र तत्र।  पर्याप्तकामस्य कृतात्मनस्तु इहैव सर्वे प्रविलीयन्ति कामाः।।3.2.2।।,।।3.2.2।।
Mundaka Upanishad,नायमात्मा प्रवचनेन लभ्यो न मेधया न बहुना श्रुतेन।  यमेवैष वृणुते तेन लभ्यस्तस्यैष आत्मा विवृणुते तनूं स्वाम्।।3.2.3।।,।।3.2.3।।
Mundaka Upanishad,नायमात्मा बलहीनेन लभ्यो न च प्रमादात्तपसो वाप्यलिङ्गात्।  एतैरुपायैर्यतते यस्तु विद्वांस्तस्यैष आत्मा विशते ब्रह्मधाम।।3.2.4।।,।।3.2.4।।
Mundaka Upanishad,संप्राप्यैनमृषयो ज्ञानतृप्ताः कृतात्मानो वीतरागाः प्रशान्ताः। ते सर्वगं सर्वतः प्राप्य धीरा युक्तात्मानः सर्वमेवाविशन्ति।।3.2.5।।,।।3.2.5।।
Mundaka Upanishad,वेदान्तविज्ञानसुनिश्चितार्थाः संन्यासयोगाद्यतयः शुद्धसत्त्वाः। ते ब्रह्मलोकेषु परान्तकाले परामृताः परिमुच्यन्ति सर्वे।।3.2.6।।,।।3.2.6।।
Mundaka Upanishad,"गताः कलाः पञ्चदश प्रतिष्ठा देवाश्च सर्वे प्रतिदेवतासु।,कर्माणि विज्ञानमयश्च आत्मा परेऽव्यये सर्वं एकीभवन्ति।।3.2.7।।",।।3.2.7।।
Mundaka Upanishad,यथा नद्यः स्यन्दमानाः समुद्रेऽस्तं गच्छन्ति नामरूपे विहाय।  तथा विद्वान्नमरूपाद्विमुक्तः परात्परं पुरूषमुपैति दिव्यम्।।3.2.8।।,।।3.2.8।।
Mundaka Upanishad,स यो ह वै तत्परमं ब्रह्म वेद ब्रह्मैव भवति नास्याब्रह्मवित्कुले भवति।  तरति शोकं तरति पाप्मानं गुहाग्रन्थिभ्यो विमुक्तोऽमृतो भवति।।3.2.9।।,।।3.2.9।।
Mundaka Upanishad,"तदेतदृचाऽभ्युक्तं , क्रियावन्तः श्रोत्रिया ब्रह्मनिष्ठाः स्वयं जुह्वत एकर्षि श्रद्धयन्तः।  तेषामेवैतां ब्रह्मविद्यां वदेत शिरोव्रतं विधिवद्यैस्तु चीर्णम्।।3.2.10।।",।।3.2.10।।
Mundaka Upanishad,तदेतत्सत्यमृषिरङ्गिराः पुरोवाच नैतदचीर्णव्रतोऽधीते। नमः परमऋषिभ्यो नमः परमऋषिभ्यः।।3.2.11।।,।।3.2.11।।
Mundaka Upanishad,ब्रह्मा देवानां प्रथमः संबभूव विश्वस्य कर्ता भुवनस्य गोप्ता। स ब्रह्मविद्यां सर्वविद्याप्रतिष्ठामथर्वाय ज्येष्ठपुत्राय प्राह।।1.1.1।।,।।1.1.1।।
