title,mantra,number
UDDHAVA GITA,"यश्चिन्त्यते प्रयतपाणिभिरध्वराग्नौ,त्रय्या निरुक्तविधिनेश हविर्गृहीत्वा।,अध्यात्मयोग उत योगिभिरात्ममायां,जिज्ञासुभिः परमभागवतैः परीष्टः।।11।।",।।11।।
UDDHAVA GITA,"पर्युष्टया तव विभो वनमालयेयं,संस्पर्धिनी भगवती प्रतिपत्निवच्छ्रीः।,यः सुप्रणीतममुयार्हणमाददन्नो,भूयात्सदाङ्घ्रिरशुभाशयधूमकेतुः।।12।।",।।12।।
UDDHAVA GITA,"केतुस्त्रिविक्रमयुतस्त्रिपतत्पताको,यस्ते भयाभयकरोऽसुरदेवचम्वोः।,स्वर्गाय साधुषु खलेष्वितराय भूमन्,पादः पुनातु भगवन्भजतामघं नः।।13।।",।।13।।
UDDHAVA GITA,"नस्योतगाव इव यस्य वशे भवन्ति,ब्रह्मादयस्तनुभृतो मिथुरर्द्यमानाः।,कालस्य ते प्रकृतिपूरुषयोः परस्य,शं नस्तनोतु चरणः पुरुषोत्तमस्य।।14।।",।।14।।
UDDHAVA GITA,"अस्यासि हेतुरुदयस्थितिसंयमाना,मव्यक्तजीवमहतामपि कालमाहुः।,सोऽयं त्रिणाभिरखिलापचये प्रवृत्तः,कालो गभीररय उत्तमपूरुषस्त्वम्।।15।।",।।15।।
UDDHAVA GITA,"त्वत्तः पुमान्समधिगम्य ययास्य वीर्यं,धत्ते महान्तमिव गर्भममोघवीर्यः।,सोऽयं तयानुगत आत्मन आण्डकोशं,हैमं ससर्ज बहिरावरणैरुपेतम्।।16।।",।।16।।
UDDHAVA GITA,"तत्तस्थुषश्च जगतश्च भवानधीशो,यन्माययोत्थगुणविक्रिययोपनीतान्।,अर्थान्जुषन्नपि हृषीकपते न लिप्तो,येऽन्ये स्वतः परिहृतादपि बिभ्यति स्म।।17।।",।।17।।
UDDHAVA GITA,"स्मायाऽवलोकलवदर्शितभावहारि,भ्रूमण्डलप्रहितसौरतमन्त्रशौण्डैः।,पत्न्यस्तु षोडशसहस्रमनङ्गबाणै,र्यस्येन्द्रियं विमथितुं करणैर्न विभ्व्यः।।18।।",।।18।।
UDDHAVA GITA,"विभ्व्यस्तवामृतकथोदवहास्त्रिलोक्याः,पादावनेजसरितः शमलानि हन्तुम्।,आनुश्रवं श्रुतिभिरङ्घ्रिजमङ्गसङ्गै,स्तीर्थद्वयं शुचिषदस्त उपस्पृशन्ति।।19।।",।।19।।
UDDHAVA GITA,"बादरायणिरुवाच।,इत्यभिष्टूय विबुधैः सेशः शतधृतिर्हरिम्।,अभ्यभाषत गोविन्दं प्रणम्याम्बरमाश्रितः।।20।।",।।20।।
UDDHAVA GITA,"ब्रह्मोवाच।,भूमेर्भारावताराय पुरा विज्ञापितः प्रभो।,त्वमस्माभिरशेषात्मंस्तत्तथैवोपपादितम्।।21।।",।।21।।
UDDHAVA GITA,"धर्मश्च स्थापितः सत्सु सत्यसन्धेषु वै त्वया।,कीर्तिश्च दिक्षु विक्षिप्ता सर्वलोकमलापहा।।22।।",।।22।।
UDDHAVA GITA,"अवतीर्य यदोर्वंशे बिभ्रद्रूपमनुत्तमम्।,कर्माण्युद्दामवृत्तानि हिताय जगतोऽकृथाः।।23।।",।।23।।
UDDHAVA GITA,"यानि ते चरितानीश मनुष्याः साधवः कलौ।,श्रृण्वन्तः कीर्तयन्तश्च तरिष्यन्त्यञ्जसा तमः।।24।।",।।24।।
UDDHAVA GITA,"यदुवंशेऽवतीर्णस्य भवतः पुरुषोत्तम।,शरच्छतं व्यतीयाय पञ्चविंशाधिकं प्रभो।।25।।",।।25।।
UDDHAVA GITA,"नाधुना तेऽखिलाधार देवकार्यविशेषितम्।,कुलं च विप्रशापेन नष्टप्रायमभूदिदम्।।26।।",।।26।।
UDDHAVA GITA,"ततः स्वधाम परमं विशस्व यदि मन्यसे।,सलोका्लोकपालान्नः पाहि वैकुण्ठकिंकरान्।।27।।",।।27।।
UDDHAVA GITA,"श्रीभगवानुवाच।,अवधारितमेतन्मे यदात्थ विबुधेश्वर।,कृतं वः कार्यमखिलं भूमेर्भारोऽवतारितः।।28।।",।।28।।
UDDHAVA GITA,"तदिदं यादवकुलं वीर्यशौर्यश्रियोद्धतम्।,लोकं जिघृक्षद्रद्धं मे वेलयेव महार्णवः।।29।।",।।29।।
UDDHAVA GITA,"यद्यसंहृत्य दृप्तानां यदूनां विपुलं कुलम्।,गन्तास्म्यनेन लोकोऽयमुद्वेलेन विनङ्क्ष्यति।।30।।",।।30।।
UDDHAVA GITA,"इदानीं नाश आरब्धः कुलस्य द्विजशापतः।,यास्यामि भवनं ब्रह्मन्नेतदन्ते तवानघ।।31।।",।।31।।
UDDHAVA GITA,"श्रीशुक उवाच।,इत्युक्तो लोकनाथेन स्वयंभूः प्रणिपत्य तम्।,सह देवगणैर्देवः स्वधाम समपद्यत।।32।।",।।32।।
UDDHAVA GITA,"अथ तस्यां महोत्पातान्द्वारवत्यां समुत्थितान्।,विलोक्य भगवानाह यदुवृद्धान्समागतान्।।33।।",।।33।।
UDDHAVA GITA,"श्रीभगवानुवाच।,एते वै सुमहोत्पाता व्युत्तिष्ठन्तीह सर्वतः।,शापश्च नः कुलस्यासीद्ब्राह्मणेभ्यो दुरत्ययः।।34।।",।।34।।
UDDHAVA GITA,"न वस्तव्यमिहास्माभिर्जिजीविषुभिरार्यकाः।,प्रभासं सुमहत्पुण्यं यास्यामोऽद्यैव मा चिरम्।।35।।",।।35।।
UDDHAVA GITA,"यत्र स्नात्वा दक्षशापाद्गृहीतो यक्ष्मणोडुराट्।,विमुक्तः किल्बिषात्सद्यो भेजे भूयः कलोदयम्।।36।।",।।36।।
UDDHAVA GITA,"वयं च तस्मिन्नाप्लुत्य तर्पयित्वा पितृ़न्सुरान्।,भोजयित्वोशिजो विप्रान्नानागुणवताऽन्धसा।।37।।",।।37।।
UDDHAVA GITA,"तेषु दानानि पात्रेषु श्रद्धयोप्त्वा महान्ति वै।,वृजिनानि तरिष्यामो दानैर्नौभिरिवार्णवम्।।38।।",।।38।।
UDDHAVA GITA,"श्रीशुक उवाच।,एवं भगवतादिष्टा यादवाः कुलनन्दन।,गन्तुं कृतधियस्तीर्थं स्यन्दनान्समयूयुजन्।।39।।",।।39।।
UDDHAVA GITA,"तन्निरीक्ष्योद्धवो राजन् श्रुत्वा भगवतोदितम्।,दृष्ट्वाऽरिष्टानि घोराणि नित्यं कृष्णमनुव्रतः।।40।।",।।40।।
UDDHAVA GITA,"विविक्त उपसंगम्य जगतामीश्वरेश्वरम्।,प्रणम्य शिरसा पादौ प्राञ्जलिस्तमभाषत।।41।।",।।41।।
UDDHAVA GITA,"उद्धव उवाच।,देवदेवेश योगेश पुण्यश्रवणकीर्तन।,संहृत्यैतत्कुलं नूनं लोकं संत्यक्ष्यते भवान्।,विप्रशापं समर्थोऽपि प्रत्यहन्न यदीश्वरः।।42।।",।।42।।
UDDHAVA GITA,"नाहं तवाङ्घ्रिकमलं क्षणार्धमपि केशव।,त्यक्तुं समुत्सहे नाथ स्वधाम नय मामपि।।43।।",।।43।।
UDDHAVA GITA,"तव विक्रीडितं कृष्ण नृणां परममङ्गलम्।,कर्णपीयूषमास्वाद्य त्यजत्यन्यस्पृहां जनः।।44।।",।।44।।
UDDHAVA GITA,"शय्यासनाटनस्थानस्नानक्रीडाशनादिषु।,कथं त्वां प्रियमात्मानं वयं भक्तास्त्यजेमहि।।45।।",।।45।।
UDDHAVA GITA,"त्वयोपभुक्तस्रग्गन्धवासोऽलंकारचर्चिताः।,उच्छिष्टभोजिनो दासास्तव मायां जयेमहि।।46।।",।।46।।
UDDHAVA GITA,"वाताशना य ऋषयः श्रमणा ऊर्ध्वमन्थिनः।,ब्रह्माख्यं धाम ते यान्ति शान्ताः संन्यासिनोऽमलाः।।47।।",।।47।।
UDDHAVA GITA,"वयं त्विह महायोगिन्भ्रमन्तः कर्मवर्त्मसु।,त्वद्वार्तया तरिष्यामस्तावकैर्दुस्तरं तमः।।48।।",।।48।।
UDDHAVA GITA,"स्मरन्तः कीर्तयन्तस्ते कृतानि गदितानि च।,गत्युत्स्मितेक्षणक्ष्वेलि यन्नृलोकविडम्बनम्।।49।।",।।49।।
UDDHAVA GITA,"श्रीशुक उवाच।,एवं विज्ञापितो राजन्भगवान्देवकीसुतः।,एकान्तिनं प्रियं भृत्यमुद्धवं समभाषत।।50।।,                ",।।50।।
