title,mantra,number
ASHTAVAKRA GITA,"अहो जनसमूहेऽपि न द्वैतं पश्यतो मम।,अरण्यमिव संवृत्तं क्व रतिं करवाण्यहम्।।2.21।।  ",।।2.21।।
ASHTAVAKRA GITA,"नाहं देहो न मे देहो जीवो नाहमहं हि चित्।,अयमेव हि मे बन्ध आसीद् या जीविते स्पृहा।।2.22।।  ",।।2.22।।
ASHTAVAKRA GITA,"अहो भुवनकल्लोलैर्विचित्रैर्द्राक् समुत्थितम्।,मय्यनन्तमहाम्भोधौ चित्तवाते समुद्यते।।2.23।।  ",।।2.23।।
ASHTAVAKRA GITA,"मय्यनन्तमहाम्भोधौ चित्तवाते प्रशाम्यति।,अभाग्याज्जीववणिजो जगत्पोतो विनश्वरः।।2.24।।  ",।।2.24।।
ASHTAVAKRA GITA,"मय्यनन्तमहाम्भोधावाश्चर्यं जीववीचयः।,उद्यन्ति घ्नन्ति खेलन्ति प्रविशन्ति स्वभावतः।।2.25।।  ,         ,              ",।।2.25।।
ASHTAVAKRA GITA," ,                  अष्टावक्र उवाच।,अविनाशिनमात्मानमेकं विज्ञाय तत्त्वतः।,तवात्मज्ञस्य धोरस्य कथमर्थार्जने रतिः।।3.1।।  ",।।3.1।।
ASHTAVAKRA GITA,"आत्माज्ञानादहो प्रीतिर्विषयभ्रमगोचरे।,शुक्तेरज्ञानतो लोभो यथा रजतविभ्रमे।।3.2।।  ",।।3.2।।
ASHTAVAKRA GITA,"विश्वं स्फुरति यत्रेदं तरङ्गा इव सागरे।,सोऽहमस्मीति विज्ञाय किं दीन इव धावसि।।3.3।।  ",।।3.3।।
ASHTAVAKRA GITA,"श्रुत्वापि शुद्धचैतन्यमात्मानमतिसुन्दरम्।,उपस्थेऽत्यन्तसंसक्तो मालिन्यमधिगच्छति।।3.4।।  ",।।3.4।।
ASHTAVAKRA GITA,"सर्वभूतेषु चात्मानं सर्वभूतानि चात्मनि।,मुनेर्जानत आश्चर्यं ममत्वमनुवर्तते।।3.5।।  ",।।3.5।।
ASHTAVAKRA GITA,"आस्थितः परमाद्वैतं मोक्षार्थेऽपि व्यवस्थितः।,आश्चर्यं कामवशगो विकलः केलिशिक्षया।।3.6।।  ",।।3.6।।
ASHTAVAKRA GITA,"उद्भूतं ज्ञानदुर्मित्रमवधार्यातिदुर्बलः।,आश्चर्यं काममाकाङ्क्षेत कालमन्तमनुश्रितः।।3.7।।  ",।।3.7।।
ASHTAVAKRA GITA,"इहामुत्र विरक्तस्य नित्यानित्यविवेकिनः।,आश्चर्यं मोक्षकामस्य मोक्षादेव विभीषिका।।3.8।।  ",।।3.8।।
ASHTAVAKRA GITA,"धीरस्तु भोज्यमानोऽपि पीड्यमानोऽपि सर्वदा।,आत्मानं केवलं पश्यन् न तुष्यति न कुप्यति।।3.9।।  ",।।3.9।।
ASHTAVAKRA GITA,"चेष्टमानं शरीरं स्वं पश्यत्यन्यशरीरवत्।,संस्तवे चापि निन्दायां कथं क्षुभ्येत् महाशयः।।3.10।।  ",।।3.10।।
ASHTAVAKRA GITA,"मायामात्रमिदं विश्वं पश्यन् विगतकौतुकः।,अपि सन्निहिते मृत्यौ कथं त्रस्यति धीरधीः।।3.11।।  ",।।3.11।।
ASHTAVAKRA GITA,"निःस्पृहं मानसं यस्य नैराश्येऽपि महात्मनः।,तस्यात्मज्ञानतृप्तस्य तुलना केन जायते।।3.12।।  ",।।3.12।।
ASHTAVAKRA GITA,"स्वभावादेव जानानो दृश्यमेतन्न किञ्चन।,इदं ग्राह्यमिदं त्याज्यं स किं पश्यति धीरधीः।।3.13।।  ",।।3.13।।
ASHTAVAKRA GITA,"अन्तस्त्यक्तकषायस्य निर्द्वन्द्वस्य निराशिषः।,यदृच्छयागतो भोगो न दुःखाय न तुष्टये।।3.14।।  ,      ,              ",।।3.14।।
ASHTAVAKRA GITA," ,                  जनक उवाच।,हन्तात्मज्ञस्य धीरस्य खेलतो भोगलीलया।,न हि संसारवाहीकैर्मूढैः सह समानता।।4.1।।  ",।।4.1।।
ASHTAVAKRA GITA,"यत्पदं प्रेप्सवो दीनाः शक्राद्याः सर्वदेवताः।,अहो तत्र स्थितो योगी न हर्षमुपगच्छति।।4.2।।  ",।।4.2।।
ASHTAVAKRA GITA,"तज्ज्ञस्य पुण्यपापाभ्यां स्पर्शो ह्यन्तर्न जायते।,न ह्याकाशस्य धूमेन दृश्यमानापि सङ्गतिः।।4.3।।  ",।।4.3।।
ASHTAVAKRA GITA,"आत्मैवेदं जगत्सर्वं ज्ञातं येन महात्मना।,यदृच्छया वर्तमानं तं निषेद्धुं क्षमेत कः।।4.4।।  ",।।4.4।।
ASHTAVAKRA GITA,"आब्रह्मस्तम्बपर्यन्ते भूतग्रामे चतुर्विधे।,विज्ञस्यैव हि सामर्थ्यमिच्छानिच्छाविवर्जने।।4.5।।  ",।।4.5।।
ASHTAVAKRA GITA,"आत्मानमद्वयं कश्चिज्जानाति जगदीश्वरम्।,यद्वेत्ति तत् स कुरुते न भयं तस्य कुत्रचित्।।4.6।। ,              ",।।4.6।।
ASHTAVAKRA GITA," ,                  अष्टावक्र उवाच।,न ते सङ्गोऽस्ति केनापि किं शुद्धस्त्यक्तुमिच्छसि।,सङ्घातविलयं कुर्वन्नेवमेव लयं व्रज।।5.1।।  ",।।5.1।।
ASHTAVAKRA GITA,"उदेति भवतो विश्वं वारिधेरिव बुद्बुदः।,इति ज्ञात्वैकमात्मानमेवमेव लयं व्रज।।5.2।।  ",।।5.2।।
ASHTAVAKRA GITA,"प्रत्यक्षमप्यवस्तुत्वाद्विश्वं नास्त्यमले त्वयि।,रज्जुसर्प इव व्यक्तमेवमेव लयं व्रज।।5.3।।  ",।।5.3।।
ASHTAVAKRA GITA,"समदुःखसुखः पूर्ण आशानैराश्ययोः समः।,समजीवितमृत्युः सन्नेवमेव लयं व्रज।।5.4।। ,    ,              ",।।5.4।।
ASHTAVAKRA GITA," ,                    जनक उवाच।,आकाशवदनन्तोऽहं घटवत् प्राकृतं जगत्।,इति ज्ञानं तथैतस्य न त्यागो न ग्रहो लयः।।6.1।।  ",।।6.1।।
ASHTAVAKRA GITA,"महोदधिरिवाहं स प्रपञ्चो वीचिसन्निभः।,इति ज्ञानं तथैतस्य न त्यागो न ग्रहो लयः।।6.2।।  ",।।6.2।।
ASHTAVAKRA GITA,"अहं स शुक्तिसङ्काशो रूप्यवद्विश्वकल्पना।,इति ज्ञानं तथैतस्य न त्यागो न ग्रहो लयः।।6.3।।  ",।।6.3।।
ASHTAVAKRA GITA,"अहं वा सर्वभूतेषु सर्वभूतान्यथो मयि।,इति ज्ञानं तथैतस्य न त्यागो न ग्रहो लयः।।6.4।।  ,      ,              ",।।6.4।।
ASHTAVAKRA GITA," ,                   जनक उवाच।,मय्यनन्तमहाम्भोधौ विश्वपोत इतस्ततः।,भ्रमति स्वान्तवातेन न ममास्त्यसहिष्णुता।।7.1।।  ",।।7.1।।
ASHTAVAKRA GITA,"मय्यनन्तमहाम्भोधौ जगद्वीचिः स्वभावतः।,उदेतु वास्तमायातु न मे वृद्धिर्न न क्षतिः।।7.2।।  ",।।7.2।।
ASHTAVAKRA GITA,"मय्यनन्तमहाम्भोधौ विश्वं नाम विकल्पना।,अतिशान्तो निराकार एतदेवाहमास्थितः।।7.3।।  ",।।7.3।।
ASHTAVAKRA GITA,"नात्मा भावेषु नो भावस्तत्रानन्ते निरञ्जने।,इत्यसक्तोऽस्पृहः शान्त एतदेवाहमास्थितः।।7.4।।  ",।।7.4।।
ASHTAVAKRA GITA,"अहो चिन्मात्रमेवाहमिन्द्रजालोपमं जगत्।,अतो मम कथं कुत्र हेयोपादेयकल्पना।।7.5।।  ,              ",।।7.5।।
ASHTAVAKRA GITA," ,                  अष्टावक्र उवाच।,तदा बन्धो यदा चित्तं किञ्चिद्वाञ्छति शोचति।,किञ्चिन्मुञ्चति गृह्णाति किञ्चिद्धृष्यति कुप्यति।।8.1।।  ",।।8.1।।
ASHTAVAKRA GITA,"तदा मुक्तिर्यदा चित्तं न वाञ्छति न शोचति।,न मुञ्चति न गृह्णाति न हृष्यति न कुप्यति।।8.2।।  ",।।8.2।।
ASHTAVAKRA GITA,"तदा बन्धो यदा चित्तं सक्तं कास्वपि दृष्टिषु।,तदा मोक्षो यदा चित्तमसक्तं सर्वदृष्टिषु।।8.3।।  ",।।8.3।।
ASHTAVAKRA GITA,"यदा नाहं तदा मोक्षो यदाहं बन्धनं तदा।,मत्वेति हेलया किञ्चित् मा गृहाण विमु़ञ्च मा।।8.4।। ,              ",।।8.4।।
ASHTAVAKRA GITA," ,                    अष्टावक्र उवाच।,कृताकृते च द्वन्द्वानि कदा शान्तानि कस्य वा।,एवं ज्ञात्वेह निर्वेदाद्भव त्यागपरोऽव्रती।।9.1।।  ",।।9.1।।
ASHTAVAKRA GITA,"कस्यापि तात धन्यस्य लोकचेष्टावलोकनात्।,जीवितेच्छा बुभुक्षा च बुभुत्सोपशमं गताः।।9.2।।  ",।।9.2।।
ASHTAVAKRA GITA,"अनित्यं सर्वमेवेदं तापत्रितयदूषितम्।,असारं निन्दितं हेयमिति निश्चित्य शाम्यति।।9.3।।  ",।।9.3।।
ASHTAVAKRA GITA,"कोऽसौ कालो वयः किं वा यत्र द्वन्द्वानि नो नृणाम्।,तान्युपेक्ष्य यथाप्राप्तवर्ती सिद्धिमवाप्नु यात्।।9.4।।  ",।।9.4।।
ASHTAVAKRA GITA,"नाना मतं महर्षीणां साधूनां योगिनां तथा।,दृष्ट्वा निर्वेदमापन्नः को न शाम्यति मानवः।।9.5।।  ",।।9.5।।
ASHTAVAKRA GITA,"कृत्वा मूर्तिपरिज्ञानं चैतन्यस्य न किं गुरुः।,निर्वेदसमतायुक्तया यस्तारयति संसृतेः।।9.6।।  ",।।9.6।।
ASHTAVAKRA GITA,"पश्य भूतविकारांस्त्वं भूतमात्रान् यथार्थतः।,तत्क्षणाद्बन्धनिर्मुक्तः स्वरूपस्थो भविष्यसि।।9.7।।  ",।।9.7।।
ASHTAVAKRA GITA,"वासना एव संसार इति सर्वा विमुञ्च ताः।,तत्त्यागो वासनात्यागात् स्थितिरद्य यथा तथा।।9.8।।  ,     ,              ",।।9.8।।
ASHTAVAKRA GITA," ,                    अष्टावक्र उवाच।,विहाय वैरिणं काममर्थं चानर्थसङ्कुलम्।,धर्ममप्येतयोर्हेतुं सर्वत्रानादरं कुरु।।10.1।।  ",।।10.1।।
ASHTAVAKRA GITA,"स्वप्नेन्द्रजालवत् पश्य दिनानि त्रीणि पञ्च वा।,मित्रक्षेत्रधनागारदारदायादिसम्पदः।।10.2।।  ",।।10.2।।
ASHTAVAKRA GITA,"यत्र यत्र भवेत्तृष्णा संसारं विद्धि तत्र वै।,प्रौढवैराग्यमाश्रित्य वीततृष्णः सुखी भव।।10.3।।  ",।।10.3।।
ASHTAVAKRA GITA,"तृष्णामात्रात्मको बन्धस्तन्नाशो मोक्ष उच्यते।,भवासंसक्तिमात्रेण प्राप्तितुष्टिर्मुहुर्मुहुः।।10.4।।  ",।।10.4।।
ASHTAVAKRA GITA,"त्वमेकश्चेतनः शुद्धो जडं विश्वमसत्तथा।,अविद्यापि न किञ्चित्सा का बुभुत्सा तथापि ते।।10.5।।  ",।।10.5।।
ASHTAVAKRA GITA,"राज्यं सुताः कलत्राणि शरीराणि सुखानि च।,संसक्तस्यापि नष्टानि तव जन्मनि जन्मनि।।10.6।।  ",।।10.6।।
ASHTAVAKRA GITA,"अलमर्थेन कामेन सुकृतेनापि कर्मणा।,एभ्यः संसारकान्तारे न विश्रान्तमभून्मनः।।10.7।।  ",।।10.7।।
ASHTAVAKRA GITA,"कृतं न कति जन्मानि कायेन मनसा गिरा।,दुःखमायासदं कर्म तदद्याप्युपरम्यताम्।।10.8।।  ,              ",।।10.8।।
ASHTAVAKRA GITA," ,                    अष्टावक्र उवाच।,भावाभावविकारश्च स्वभावादिति निश्चयी।,निर्विकारो गतक्लेशः सुखेनैवोपशाम्यति।।11.1।।  ",।।11.1।।
ASHTAVAKRA GITA,"ईश्वरः सर्वनिर्माता नेहान्य इति निश्चयी।,अन्तर्गालितसर्वाशः शान्तः क्वापि न सज्जते।।11.2।।  ",।।11.2।।
ASHTAVAKRA GITA,"आपदः सम्पदः काले दैवादेवेति निश्चयी।,तृप्तः स्वस्थेन्द्रियो नित्यं न वाञ्छति न शोचति।।11.3।।  ",।।11.3।।
ASHTAVAKRA GITA,"सुखदुःखे जन्ममृत्यू दैवादेवेति निश्चयी।,साध्यादर्शी निरायासः कुर्वन्नपि न लिप्यते।।11.4।।  ",।।11.4।।
ASHTAVAKRA GITA,"चिन्तया जायते दुःखं नान्यथेहेति निश्चयी।,तया हीनः सुखी शान्तः सर्वत्र गलितस्पृहः।।11.5।।  ",।।11.5।।
ASHTAVAKRA GITA,"नाहं देहो न मे देहो बोधो़ऽहमिति निश्चयी।,कैवल्यमिवं संप्राप्तो न स्मरत्यकृतं कृतम्।।11.6।।  ",।।11.6।।
ASHTAVAKRA GITA,"आब्रह्मस्तम्बपर्यन्तमहमेवेति निश्चयी।,निर्विकल्पः शुचिः शान्तः प्राप्ताप्राप्तविनिर्वृतः।।11.7।।  ",।।11.7।।
ASHTAVAKRA GITA,"नानाश्चर्यमिदं विश्वं न किञ्चिदिति निश्चयी।,निर्वासनः स्फूर्तिमात्रो न किञ्चिदिव शाम्यति।।11.8।। ,              ",।।11.8।।
ASHTAVAKRA GITA," ,                   ,जनक उवाच।,कायकृत्यासहः पूर्वं ततो वाग्विस्तरासहः।,अथ चिन्तासहस्तस्मादेवमेवाहमास्थितः।।12.1।।  ",।।12.1।।
ASHTAVAKRA GITA,"प्रीत्यभावेन शब्दादेरदृश्यत्वेन चात्मनः।,विक्षेपैकाग्रहृदय एवमेवाहमास्थितः।।12.2।।  ",।।12.2।।
ASHTAVAKRA GITA,"समाध्यासादिविक्षिप्तौ व्यवहारः समाधये।,एवं विलोक्य नियममेवमेवाहमास्थितः।।12.3।।  ",।।12.3।।
ASHTAVAKRA GITA,"हेयोपादेयविरहादेवं हर्षविषादयोः।,अभावादद्य हे ब्रह्मन्नेवमेवाहमास्थितः।।12.4।।  ",।।12.4।।
ASHTAVAKRA GITA,"आश्रमानाश्रमं ध्यानं चित्तस्वीकृतवर्जनम्।,विकल्पं मम वीक्ष्यैतैरेवमेवाहमास्थितः।।12.5।।  ",।।12.5।।
ASHTAVAKRA GITA,"कर्मानुष्ठानमज्ञानाद्यथैवोपरमस्तथा।,बुध्वा सम्यगिदं तत्त्वमेवमेवाहमास्थितः।।12.6।।  ",।।12.6।।
ASHTAVAKRA GITA,"अचिन्त्यं चिन्त्यमानोऽपि चिन्तारूपं भजत्यसौ।,त्यक्तवा तद्भावनं तस्मादेवमेवाहमास्थितः।।12.7।।  ",।।12.7।।
ASHTAVAKRA GITA,"एवमेव कृतं येन स कृतार्थो भेवदसौ।,एवमेव स्वभावो यः स कृतार्थो भवेदसौ।।12.8।। ,      ,              ",।।12.8।।
ASHTAVAKRA GITA," ,                   जनक उवाच।,अकिञ्चनभवं स्वास्थ्यं कौपीनत्वेऽपि दुर्लभम्।,त्यागादाने विहायास्मादहमासे यथासुखम्।।13.1।।  ",।।13.1।।
ASHTAVAKRA GITA,"कुत्रापि खेदः कायस्य जिह्वा कुत्रापि खिद्यते।,मनः कुत्रापि तत्त्यक्त्वा पुरुषार्थे स्थितः सुखम्।।13.2।।  ",।।13.2।।
ASHTAVAKRA GITA,"कृतं किमपि नैव स्यादिति सञ्चिन्त्य तत्त्वतः।,यदा यत् कर्तुमायाति तत्कृत्वासे यथासुखम्।।13.3।।  ",।।13.3।।
ASHTAVAKRA GITA,"कर्मनैष्कर्म्यनिर्बन्धभावा देहस्थयोगिनः।,संयोगायोगविरहादहमासे यथासुखम्।।13.4।।  ",।।13.4।।
ASHTAVAKRA GITA,"अर्थानर्थौ न मे स्थित्या गत्या न शयनेन वा।,तिष्ठन् गच्छन् स्वपन् तस्मादहमासे यथासुखम्।।13.5।।  ",।।13.5।।
ASHTAVAKRA GITA,"स्वपतो नास्ति मे हानिः सिद्धिर्यत्नवतो न वा।,नाशोल्लासौ विहायास्मादहमासे यथासुखम्।।13.6।।  ",।।13.6।।
ASHTAVAKRA GITA,"सुखादिरूपानियमं भावेष्वालोक्य भूरिशः।,शुभाशुभे विहायास्मादहमासे यथासुखम्।।13.7।।   ,  ,              ",।।13.7।।
ASHTAVAKRA GITA," ,                   जनक उवाच।,प्रकृत्या शून्यचित्तो यः प्रमादाद्भावभावनः।,निद्रितो बोधित इव क्षीणसंस्मरणो हि सः।।14.1।।  ",।।14.1।।
ASHTAVAKRA GITA,"क्व धनानि क्व मित्राणि क्व मे विषयदस्यवः।,क्व शास्त्रं क्व च विज्ञानं यदा मे गलिता स्पृहा।।14.2।।  ",।।14.2।।
ASHTAVAKRA GITA,"विज्ञाते साक्षिपुरुषे परमात्मनि चेश्वरे।,नैराश्ये बन्धमोक्षे च न चिन्ता मुक्तये मम।।14.3।।  ",।।14.3।।
ASHTAVAKRA GITA,"अन्तर्विकल्पशून्यस्य बहिः स्वच्छन्दचारिणः।,भ्रान्तस्येव दशास्तास्तास्तादृशा एव जानते।।14.4।। ,         ,              ",।।14.4।।
ASHTAVAKRA GITA," ,                   अष्टावक्र उवाच।,यथातथोपदेशेन कृतार्थः सत्त्वबुद्धिमान्।,आजीवमपि जिज्ञासुः परस्तत्र विमुह्यति।।15.1।।  ",।।15.1।।
ASHTAVAKRA GITA,"मोक्षो विषयवैरस्यं बन्धो वैषयिको रसः।,एतावदेव विज्ञानं यथेच्छसि तथा कुरु।।15.2।।  ",।।15.2।।
ASHTAVAKRA GITA,"वाग्मिप्राज्ञमहोद्योगं जनं मूकजडालसम्।,करोति तत्त्वबोधोऽयमतस्त्यक्तो बुभुक्षुभिः।।15.3।।  ",।।15.3।।
ASHTAVAKRA GITA,"न त्वं देहो न ते देहो भोक्ता कर्ता न वा भवान्।,चिद्रूपोऽसि सदा साक्षी निरपेक्षः सुखं चर।।15.4।।  ",।।15.4।।
ASHTAVAKRA GITA,"रागद्वेषौ मनोधर्मौ न मनस्ते कदाचन।,निर्विकल्पोऽसि बोधात्मा निर्विकारः सुखं चर।।15.5।।  ",।।15.5।।
ASHTAVAKRA GITA,"सर्वभूतेषु चात्मानं सर्वभूतानि चात्मनि।,विज्ञाय निरहंकारो निर्ममस्त्वं सुखी भव।।15.6।।  ",।।15.6।।
ASHTAVAKRA GITA,"विश्वं स्फुरति यत्रेदं तरङ्गा इव सागरे।,तत्त्वमेव न सन्देहश्चिन्मूर्ते विज्वरो भव।।15.7।।  ",।।15.7।।
ASHTAVAKRA GITA,"श्रद्धस्व तात श्रद्धस्व नात्र मोहं कुरुष्व भोः।,ज्ञानस्वरूपो भगवानात्मा त्वं प्रकृतेः परः।।15.8।।  ",।।15.8।।
ASHTAVAKRA GITA,"गुणैः संवेष्टितो देहस्तिष्ठत्यायाति याति च।,आत्मा न गन्ता नागन्ता किमेनमनुशोचसि।।15.9।।  ",।।15.9।।
ASHTAVAKRA GITA,"देहस्तिष्ठतु कल्पान्तं गच्छत्वद्यैव वा पुनः।,क्व वृद्धिः क्व च वा हानिस्तव चिन्मात्ररूपिणः।।15.10।।  ",।।15.10।।
ASHTAVAKRA GITA,"त्वय्यनन्तमहाम्भोधौ विश्ववीचिः स्वभावतः।,उदेतु वास्तमायातु न ते वृद्धिर्न वा क्षतिः।।15.11।।  ",।।15.11।।
